 Net Value Growth Rate_x_ Equity to Liability, Interest-bearing debt interest rate_div_ Cash/Total Assets, Net Value Growth Rate_x_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Cash/Total Assets, Interest-bearing debt interest rate_div_ Revenue Per Share (Yuan ¥), Revenue Per Share (Yuan ¥)_div_ Net Value Growth Rate, Interest-bearing debt interest rate_x_ Net profit before tax/Paid-in capital, Net Value Growth Rate_div_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Net profit before tax/Paid-in capital, Net profit before tax/Paid-in capital_div_ Net Value Growth Rate, Net profit before tax/Paid-in capital, Cash/Total Assets, Revenue Per Share (Yuan ¥)_div_ Cash/Total Assets, Equity to Liability, Cash/Total Assets_div_ Net profit before tax/Paid-in capital,Bankrupt
3.244553318367728e-05,0.0012340012864768,2,2.029677237285031e-07,556.406044904257,0.6866281379877911,0.0236320528173395,19.65297404501016,5.2452911379666944e-05,0.0508820752107646,0.0001129361466171,258.4259061945834,0.170839303219968,0.248809052385098,0.0522172299718554,0.0490805862226667,1.4563922536069809,0
1.0660370934767997e-05,0.0033971936282669,8,1.0409498768559676e-07,890.043385532704,3.023788403871274,0.0018428721907819,247.7796773486508,4.230882329617123e-05,0.0040357586308464,9.265330478834115e-05,406.4358728312773,0.194057763366262,0.0641770214079567,1.843423194568368,0.022327619559622,0.3307109027105545,0
1.0415850680962153e-05,0.0081161660906795,6,2.734209648843054e-07,303.5151470589345,2.46342159384704,0.0140284049241028,88.6287251808972,0.0001031838648761,0.011282780309135,8.29888276781306e-05,377.3729078008211,0.176970062589548,0.0718391193766245,0.5785521719566378,0.0222113481839075,0.4059393677440768,0
1.396478481036948e-05,36009874067.38156,3,312251.18921352,2.310346127743e-10,8.319527311208807,22561244115.252235,73.58472938208313,119768343.26219712,0.0135894585361189,7.214083258826027e-05,383.5552459098238,0.166344921197496,0.0199945059111842,1.5960938412665575,0.0322005020662726,0.1201990692908181,0
2.2925771293754262e-05,1241608040.2616737,2,185207.182010896,4.928901452542214e-10,0.6119763673133858,27579787784.74831,26.80067327576021,67476660.88530293,0.0373117222503416,9.12867948434756e-05,364.3234142221366,0.182369353744062,0.298000637548981,0.0450187334455873,0.0458002507602002,1.634049883330165,0
9.08384200252424e-06,0.0268610920357805,7,2.787805542256621e-07,379.51842582628194,10.194496243265313,0.0111550934796709,71.04597233275128,8.385417381945056e-05,0.014075152599241,0.0001058046079795,300.78410678849013,0.178395294472513,0.0174991670280326,2.4079659852329653,0.01531610673606,0.098092083083548,1
1.068082861281593e-05,0.0222452975474986,2,2.0516742294033537e-07,318.4248220500721,7.083597423004474,0.0208128065755064,57.85619736853514,7.867111271867663e-05,0.0172838071081508,6.533171450377132e-05,383.43907482214775,0.158276148103461,0.0223440249093595,1.0688269336522032,0.0258759535736989,0.1411711351671412,0
2.9712790601668665e-05,0.0008843596429514,2,1.8572638946437122e-07,586.710237613792,0.5188792225287387,0.0315205477865716,17.16841371572749,5.89715784790121e-05,0.0582454472964688,0.0001089710112129,317.5131548710909,0.186011613000528,0.358487292871769,0.0280565797800886,0.050719214633721,1.9272306057495745,0
2.8315209334032268e-05,0.001460473856548,1,7.486199840875404e-08,1039.4858849809618,1.518232856878898,0.0141936168122472,26.25156836853876,2.8997756875442075e-05,0.0380920799360161,7.782264996131125e-05,387.3408480656137,0.173621898800995,0.114357875231069,0.1028964382165211,0.0631710743847241,0.6586603961493461,0
2.556396839736156e-05,0.0037292589904249,0,1.927301878309515e-07,709.4356182595972,2.64579757522086,0.1039801175410691,2.117943746918012,3.011309350526249e-05,0.4721486417961172,0.0001367362966595,156.24314982039675,0.146165447552975,0.0552443703418233,0.0358649351122997,0.0273268252345186,0.3779577696857754,0
2.643338113902961e-06,0.0025379953006432,2,6.184823446456745e-08,328.3400144657401,0.833355603657655,0.0055505210893729,221.93433397189764,2.50175383272366e-05,0.0045056353074879,2.0307985895134303e-05,404.4807756473589,0.0906341904833723,0.108758112085665,0.4572534270967596,0.011797172371724,1.199967688859546,1
2.264222263238896e-05,0.0074080934988311,3,8.38572058848417e-08,986.421844142356,7.30790672182236,0.0067914745820656,58.17221268750991,3.268256846043592e-05,0.0171899584944192,8.272312419595823e-05,389.73226846658656,0.1795565945253,0.0245701714979549,1.0907926762004332,0.049146601121166,0.1368380269994073,0
1.592779870589184e-05,0.0013804527301915,3,1.581648870801781e-07,546.9998731570422,0.7551304176136863,0.0124668539966389,54.90381354637261,5.922145641906994e-05,0.0182132852674224,8.651880257870526e-05,374.4208056836416,0.179986426363019,0.238351435213663,0.1107297965885117,0.0331348502690511,1.3242744288404389,0
1.5249364456759262e-05,0.0118885676041235,8,2.9928210526817495e-07,483.03796469125245,5.742750895106806,0.005727241322135,130.54973501325355,0.0001080935029631,0.0076597939705651,0.000144567675026,361.1702556025294,0.228504637659302,0.0397900909173152,2.0757927763253705,0.0241032478325346,0.1741325234515221,0
9.537541645074638e-06,0.0522964037679046,7,1.9508891226835645e-07,416.67120880021656,21.790910130977352,0.0071610418163414,133.6090481606053,7.77782023734328e-05,0.0074843560563332,8.128981437532232e-05,398.67196466458216,0.180024130910188,0.0082614223967254,7.302903186590256,0.0211218054668793,0.0458906364166288,0
1.9783090120655137e-05,0.0015164181465605,2,8.48249088226744e-08,944.280756485914,1.4320027139974942,0.0145091264617525,27.215396168438623,3.163107201300095e-05,0.0367430856238596,8.010290560302851e-05,372.8903454708804,0.172830103310459,0.120691174186374,0.104514696207828,0.0426840135649671,0.6983226005850812,0
0.000196051697854,0.0,0,0.0,17172913.0533142,0.366902308050949,0.0,9.332464051497286,0.0,0.1071500642911817,7.347308609970808e-05,401.3742522960723,0.171729130533142,0.468051367069275,0.0085309473159007,0.458232931257733,2.7255209314865567,0
9.755811276535858e-06,0.0100601826842439,2,9.82272763115774e-08,526.8951144517803,5.300864176975366,0.0151123054592605,45.897947059438174,3.59011770266756e-05,0.0217868752774626,5.175745476445404e-05,365.4812020997336,0.137538647160848,0.0259464475150323,0.6656943830935951,0.0259247888258371,0.1886483992983048,0
6.885025626482456e-06,0.0032583063304211,7,1.361128650456202e-07,631.5375655661365,2.057813553524286,0.0041389478297624,150.33993766982545,5.349176799889302e-05,0.0066514493240258,8.596334110295043e-05,392.9872776802992,0.18380212653646,0.0893191249729784,0.7872304752436321,0.0147211862076178,0.4859525936754308,0
0.000167680089467,0.0,0,0.0,17849332.6295151,0.3309696574966237,0.0,9.738303200668136,0.0,0.1026848953760678,8.427328755428343e-05,378.0461599319928,0.178493326295151,0.539304189802581,0.0085256331541714,0.355151410263562,3.021424782552131,0
1.067622442144198e-05,0.0,5,0.0,17514516.2506598,3.009773347603605,0.0,94.16166142905458,0.0,0.0106197914144616,7.76444074392132e-05,395.0720600691835,0.175145162506598,0.0581921334868341,0.717350801485719,0.0240827269203423,0.3322508559842944,0
3.843047170058641e-05,0.0014538812010249,2,9.649861321181424e-08,1043.5192618732744,1.5172312336893992,0.0099518806968104,39.19720816681118,3.928377152621731e-05,0.0255114950355714,0.0001007033517384,407.0833807657992,0.202473418294246,0.133449271690503,0.1460910253625061,0.0772680237306338,0.6590952344451187,0
1.3858282277033852e-05,0.0021457815489506,3,1.8738360102288698e-07,426.7994905285942,0.9158410824182788,0.0142295715186686,61.52674872924335,7.00215184024991e-05,0.0162527364802582,7.997719994943652e-05,373.6719995630586,0.172875348767061,0.188761285038855,0.1507972880487627,0.0299554796050532,1.0918923690749895,0
9.788203969218136e-06,0.0091735990184048,4,3.102117952154955e-07,246.15056464141,2.2581180685615507,0.0184620786045298,89.77928062519767,0.0001265703751583,0.0111381670755124,7.635987342063136e-05,408.0033429865505,0.176510067114094,0.0781668801956633,0.4968886143878966,0.0226259743781389,0.4428465585289907,0
1.027477664619487e-05,0.0130181784166753,3,1.864221373044638e-07,491.4095175484827,6.397422920995904,0.0128768751872871,61.75771772611512,7.28556378750602e-05,0.0161919683677142,9.161199178565244e-05,390.80194117787545,0.189216499509841,0.0295769777725053,1.0109730717781071,0.0212216461223468,0.1563128812021924,0
1.985095511665757e-05,0.0021843670394775,4,8.03957867573977e-08,1068.5357113139069,2.3342098767163173,0.0050368724516824,73.07016612363864,3.1619721809284106e-05,0.0136851791148841,8.591076321146947e-05,393.2923173481572,0.183817208355328,0.0787492105344943,0.43367514679447,0.0424736903308497,0.4284104135569502,0
1.3014566187023802e-05,0.0029421743260491,7,1.6953676298884453e-07,600.9735806465991,1.7682232725025018,0.005228303219249,119.919273371924,6.388380335657656e-05,0.0083387814243944,0.0001018902405637,376.8066212774359,0.195942990724681,0.110813479321046,0.5627397132220281,0.0250280400513371,0.5655393604834589,0
5.638182841172704e-06,0.0335603625687472,2,1.9169976825905466e-07,321.4810427173244,10.789240514642737,0.0308576663379396,40.5959754632451,7.720461360666002e-05,0.0246323384575481,6.162909897386799e-05,402.72683033975926,0.157544679888395,0.0146020076002733,1.0875852071488987,0.0144130893628907,0.0926848604711297,0
4.513331585969954e-05,0.0004002612578419,9,1.5549342800663965e-07,1906.4737488371225,0.7631364917311397,0.0012362515233672,126.62305579618504,4.640820012924902e-05,0.007897376042562,0.0002964631395404,298.4546362401328,0.297458713520851,0.389784408310386,0.3237700569503943,0.0452848812616849,1.3103814999833523,0
1.2251048596467904e-05,0.0089735393599032,2,1.7091418299002417e-07,615.4084795182367,5.522571493893769,0.0204478504897137,27.14903619900296,5.839368342233371e-05,0.0368330318115195,0.0001051854521417,341.6488322803506,0.189570922253224,0.0343265573360372,0.4388497171161762,0.022079503711907,0.1810750041055063,0
1.8983331416741945e-05,0.0030453682087198,3,2.2150427003818946e-07,481.514349542001,1.4664274879316093,0.0180293446898897,35.407309532397825,6.809000031288987e-05,0.0282422628973188,0.0001066603208597,307.3929201824394,0.181072317321469,0.123478524609898,0.1689116715544226,0.0322271279741403,0.6819292955277416,0
9.41942492994749e-06,0.0016949015393807,7,1.1133450376324145e-07,872.9436360659294,1.479619263918861,0.0030412532237308,149.54114552343376,4.4203575775716056e-05,0.0066869867177238,9.719306560257586e-05,397.0259073690577,0.196440690747304,0.132764340625592,0.5573035803411416,0.019037966630741,0.6758494554363073,0
2.929208875149837e-05,0.0,2,0.0,16347183.4703265,0.9437793480659276,0.0,39.67171752135105,0.0,0.0252062455900176,6.718262794018223e-05,397.7574462203169,0.163471834703265,0.173209792734363,0.0941311044073268,0.0712748464493204,1.0595695732728432,0
9.009240139981428e-06,0.0014799928383477,2,1.0153630874297865e-07,654.151024935069,0.968178344020823,0.0137640407205854,42.95769676950612,3.927487236318108e-05,0.0232781406439762,6.642279118493183e-05,386.7968523017051,0.160289570922253,0.165557887377227,0.1075259828867686,0.0217408394108671,1.0328674292156852,0
9.913820456868748e-06,0.0870757323905079,1,2.910133675488148e-07,251.7394594815186,21.92072156082961,0.0749843148930865,21.00730056224938,0.000115404278532,0.0476013386039267,7.326062986077537e-05,396.5508340267556,0.170447175929417,0.0077756088570905,1.1612513374228788,0.0230653586074243,0.045618874930035,0
1.357603588852712e-05,0.0053094048999593,7,1.905283922412912e-07,595.4358479489687,3.161494080357117,0.0085203812934884,87.10340857478852,8.419941609572875e-05,0.0114803777901178,0.0001134504517098,441.9170987105661,0.223912223814192,0.0708248019790562,0.6231415606945763,0.0267944317591276,0.3163060846323761,0
1.5966977850972205e-05,0.0242737015691158,3,3.396914582728077e-07,266.7827583400144,6.475897036399795,0.027544973307929,52.97805719941165,0.0001322501302237,0.0188753407601727,9.062511136406494e-05,389.316204287355,0.187836513083478,0.0290054717159205,0.8812385403785051,0.0330943752660258,0.1544187000471145,0
2.5020598573519595e-05,16527152982.81271,2,882259.1860948469,1.6453655017865855e-10,2.7193207360669303,139564472759.39902,7.959647507906605,161262272.83010328,0.125632117278302,0.0001451638828434,182.7812799651545,0.162891184676872,0.0599014141006629,0.1184193180185644,0.0280760948462615,0.3677388100657596,0
2.2900336551058107e-05,0.0017740391787155,7,7.863093618481784e-08,1387.9792016714368,2.462476035581912,0.002876428010066,124.80992347990114,3.91844930665896e-05,0.0080120108530405,0.0001091445996985,498.3236586045127,0.23321770605535,0.0947086095704796,0.6167506604698167,0.0489329199345026,0.4060952622827428,0
7.536955466208283e-05,0.0168859370889516,2,4.946396783264229e-07,190.2616135382389,3.2127775375862,0.0748162114399212,27.406398980398496,0.0001929751077814,0.036487059024725,9.411187779242492e-05,390.1247459267976,0.19161450870975,0.0596413770764648,0.2256987385436742,0.153454596029855,0.3112570878139311,0
1.0757538623724956e-05,0.0145368128884711,2,2.6569970619390294e-07,279.0181505627785,4.05610091566682,0.0288642166055075,48.84595998882288,0.0001045271859966,0.0204720409498447,7.413625186303373e-05,393.394406337064,0.170778975944499,0.042104212625443,0.5036272500212796,0.0247808782299554,0.2465421163651032,0
1.0081163143622576e-05,0.0047395799866008,9,1.1297379628348312e-07,742.895859543902,3.521162275008076,0.0005939321187033,844.3394515993771,4.209077871816369e-05,0.0011843327996323,8.39312915200197e-05,372.56331391380553,0.176834326219742,0.0502204321178903,7.980002628386985,0.021239941143865,0.2839970629656687,0
1.3077083415541103e-05,2.189271721381689,9,9.7717499538151e-05,1.0095523968600604,2.210184624957462,1.3641805766715995,296.0305971841146,0.0398399287557139,0.0033779602917809,9.865094083990833e-05,407.6968715172961,0.200550486388658,0.0907392359996494,1.6048253497219898,0.0265847990622596,0.4524508172934201,0
5.55099510363788e-06,0.0041989507232822,2,1.118423762270791e-07,415.2293798329263,1.7435813464191126,0.0104068605988842,90.76422468393244,4.386872591187612e-05,0.0110172330838244,4.644166930739536e-05,392.2256709021752,0.134967197043964,0.0774080199271115,0.4034789684139976,0.0161321128442614,0.5735320573233521,0
1.0226245812889165e-05,0.0294002493222253,7,1.369940924017751e-07,701.9293933704606,20.637657805347324,0.0042438932884182,127.27692823855494,5.1943841544988406e-05,0.007856726284726,9.616371512212648e-05,379.160949303761,0.190950908679587,0.0092525374780433,6.927658811716636,0.0203061095120139,0.0484550561056421,0
8.83538272338555e-06,0.0032643653380249,8,2.110511815868228e-07,379.497239280054,1.238843766561541,0.0048980448540054,217.3818103486712,8.528277607187789e-05,0.0046000971025388,8.009503032294671e-05,404.0766790106069,0.179903476359249,0.145218847466247,0.6664628638646212,0.0198453769290368,0.8072041871176399,0
1.087861598301532e-05,0.0052558461103714,7,8.712306291760362e-08,896.3678284969741,4.71141671383917,0.0031526524680685,134.23644538133897,3.305203456020057e-05,0.0074493763110882,7.809837772473304e-05,379.3634544366416,0.172128798733127,0.0365343933839166,1.6671184980513856,0.0239764660366615,0.2122503121517588,0
3.166332864423202e-05,0.0281561678335843,0,2.389097956015846e-07,291.6012381376138,8.210519739315465,0.1016309022995783,12.964084769111668,9.179302667465032e-05,0.0771342306817444,6.966763390161671e-05,384.2072311241519,0.163607571073071,0.0199265691043225,0.2770428697750223,0.0743582062638556,0.1217949007841074,0
1.157000458218898e-05,0.0043865019463276,2,1.22381291381306e-07,695.1138309275348,3.0492327893227595,0.0104076177555501,55.561525501328845,4.919516157933847e-05,0.0179976676794141,8.507212604612121e-05,401.973959143774,0.184925722042078,0.0606466296037773,0.4214701513110906,0.0251503230356731,0.3279512750014571,0
7.778510438939047e-06,0.0198813715664566,3,1.590971013377356e-07,517.1910315558531,10.282767696067072,0.0105773004836979,69.51723583804801,6.05066011464958e-05,0.0143846080861955,8.228599967085399e-05,380.304228469349,0.176902194404645,0.0172037428837986,1.879625661466892,0.0167225964483865,0.0972500198157331,0
1.6037964869092998e-05,0.0151589739584099,1,2.657101880825607e-07,300.37585732123785,4.553471981800181,0.0590845841663984,19.553048776579672,9.221026167166007e-05,0.0511417985814885,7.981436606674595e-05,347.02598203271486,0.166427871201267,0.0365496540511821,0.2565636706548802,0.0334421543777185,0.2196125660398292,0
1.0059019103047216e-05,0.0082127412929374,2,1.483816661866204e-07,563.0830422026078,4.6246003048059,0.0253831715531185,27.02292885165386,5.731315157003636e-05,0.0370047861789816,8.355381890141276e-05,386.2466354028059,0.179647085438504,0.0388459601591539,0.3235503783062823,0.0216276585318605,0.2162348356611837,0
2.1426240150472293e-06,0.0047743618203236,2,3.2875745078555e-08,496.120776331151,2.368807199817473,0.0046754055770386,168.66397229824472,1.2863317852781842e-05,0.0059286563766209,1.6311353134138142e-05,391.2516003507358,0.0798883945403816,0.0337251469256195,1.0211649781668313,0.010493966457482,0.4221532163478403,1
1.952145217399101e-05,0.0,7,0.0,23473342.885151897,1.4949615565815868,0.0,78.09273655621078,0.0,0.0128050472634713,0.00012633731391,436.1241915461161,0.234733428851519,0.157016354613593,0.2676889777334076,0.0362706572044496,0.6689134508565435,0
0.0002465051773775,0.0,0,0.0,15979941.1809064,0.1983379792089249,0.0,1.0470432265061398,0.0,0.9550434770340211,0.000110798121921,230.46856105832995,0.159799411809064,0.805692437036252,0.0009010705700421,0.355523917462047,5.0418983242563415,0
2.1779666252888264e-05,0.0031505815996421,6,8.108737179034656e-07,156.34112417786977,0.4925699141943367,0.0408388715132732,37.0794541272701,0.0001919744949383,0.0269687348302028,0.0001267740526687,236.7469400984904,0.173244853329312,0.351716260801226,0.0771466086541354,0.0297633072865692,2.0301684797007065,0
3.316761122571955e-05,0.0020679784833777,5,1.6206397497409009e-07,468.05678578201537,0.9679579508579588,0.0087206482368314,93.76581131820416,6.202976077713748e-05,0.0106646258842658,7.585722694154232e-05,382.7400103822281,0.170394389563381,0.176034898760603,0.2371358105296149,0.0745027876175501,1.0331026090744486,0
